driver,lap_number,lap_time,position,race
77,2.0,,4.0,Bahrain
77,3.0,,4.0,Bahrain
77,4.0,143.108,5.0,Bahrain
77,5.0,,16.0,Bahrain
77,6.0,137.765,16.0,Bahrain
77,7.0,140.284,16.0,Bahrain
77,8.0,138.453,16.0,Bahrain
77,9.0,99.509,16.0,Bahrain
77,10.0,98.747,16.0,Bahrain
77,11.0,97.959,16.0,Bahrain
77,12.0,97.276,15.0,Bahrain
77,13.0,98.325,15.0,Bahrain
77,14.0,96.867,14.0,Bahrain
77,15.0,98.058,14.0,Bahrain
77,16.0,97.993,14.0,Bahrain
77,17.0,98.245,12.0,Bahrain
77,18.0,96.682,10.0,Bahrain
77,19.0,98.099,9.0,Bahrain
77,20.0,97.57,8.0,Bahrain
77,21.0,96.023,8.0,Bahrain
77,22.0,96.132,7.0,Bahrain
77,23.0,96.542,6.0,Bahrain
77,24.0,96.123,6.0,Bahrain
77,25.0,100.305,7.0,Bahrain
77,26.0,116.605,13.0,Bahrain
77,27.0,94.063,11.0,Bahrain
77,28.0,93.352,11.0,Bahrain
77,29.0,93.749,11.0,Bahrain
77,30.0,94.235,11.0,Bahrain
77,31.0,95.261,11.0,Bahrain
77,32.0,94.364,10.0,Bahrain
77,33.0,94.463,10.0,Bahrain
77,34.0,94.647,9.0,Bahrain
77,35.0,94.841,9.0,Bahrain
77,36.0,95.461,8.0,Bahrain
77,37.0,95.442,8.0,Bahrain
77,38.0,98.44,8.0,Bahrain
77,39.0,113.849,11.0,Bahrain
77,40.0,93.818,11.0,Bahrain
77,41.0,93.884,10.0,Bahrain
77,42.0,94.388,10.0,Bahrain
77,43.0,93.502,9.0,Bahrain
77,44.0,93.88,9.0,Bahrain
77,45.0,94.031,9.0,Bahrain
77,46.0,93.56,9.0,Bahrain
77,47.0,93.476,9.0,Bahrain
77,48.0,93.843,9.0,Bahrain
77,49.0,94.1,9.0,Bahrain
77,50.0,94.885,9.0,Bahrain
77,51.0,94.385,9.0,Bahrain
77,52.0,94.345,9.0,Bahrain
77,53.0,94.815,9.0,Bahrain
77,54.0,116.767,8.0,Bahrain
77,55.0,131.174,8.0,Bahrain
77,56.0,111.207,8.0,Bahrain
77,57.0,107.789,8.0,Bahrain
31,1.0,149.204,9.0,Bahrain
