driver,lap_number,lap_time,position,race
16,9.0,80.71,5.0,Emilia Romagna
16,10.0,80.438,5.0,Emilia Romagna
16,11.0,80.403,5.0,Emilia Romagna
16,12.0,80.494,5.0,Emilia Romagna
16,13.0,84.915,7.0,Emilia Romagna
16,14.0,104.016,13.0,Emilia Romagna
16,15.0,81.189,11.0,Emilia Romagna
16,16.0,80.77,11.0,Emilia Romagna
16,17.0,80.186,11.0,Emilia Romagna
16,18.0,80.005,10.0,Emilia Romagna
16,19.0,80.201,10.0,Emilia Romagna
16,20.0,79.937,10.0,Emilia Romagna
16,21.0,79.714,10.0,Emilia Romagna
16,22.0,79.867,10.0,Emilia Romagna
16,23.0,79.407,10.0,Emilia Romagna
16,24.0,79.471,10.0,Emilia Romagna
16,25.0,79.943,10.0,Emilia Romagna
16,26.0,80.284,10.0,Emilia Romagna
16,27.0,80.792,9.0,Emilia Romagna
16,28.0,79.35,9.0,Emilia Romagna
16,29.0,79.748,9.0,Emilia Romagna
16,30.0,89.709,9.0,Emilia Romagna
16,31.0,79.269,9.0,Emilia Romagna
16,32.0,79.167,9.0,Emilia Romagna
16,33.0,79.062,9.0,Emilia Romagna
16,34.0,79.202,9.0,Emilia Romagna
16,35.0,79.028,8.0,Emilia Romagna
16,36.0,78.817,8.0,Emilia Romagna
16,37.0,78.874,8.0,Emilia Romagna
16,38.0,78.859,8.0,Emilia Romagna
16,39.0,78.764,8.0,Emilia Romagna
16,40.0,78.817,7.0,Emilia Romagna
16,41.0,79.153,7.0,Emilia Romagna
16,42.0,78.784,7.0,Emilia Romagna
16,43.0,78.874,7.0,Emilia Romagna
16,44.0,78.681,7.0,Emilia Romagna
16,45.0,78.767,7.0,Emilia Romagna
16,46.0,78.728,7.0,Emilia Romagna
16,47.0,78.727,7.0,Emilia Romagna
16,48.0,78.934,7.0,Emilia Romagna
16,49.0,78.688,6.0,Emilia Romagna
16,50.0,78.556,6.0,Emilia Romagna
16,51.0,101.293,5.0,Emilia Romagna
16,52.0,102.443,4.0,Emilia Romagna
16,53.0,96.598,4.0,Emilia Romagna
16,54.0,129.724,4.0,Emilia Romagna
16,55.0,134.215,4.0,Emilia Romagna
16,56.0,128.057,4.0,Emilia Romagna
16,57.0,130.261,4.0,Emilia Romagna
16,58.0,82.164,5.0,Emilia Romagna
16,59.0,79.236,5.0,Emilia Romagna
16,60.0,78.826,5.0,Emilia Romagna
16,61.0,78.235,5.0,Emilia Romagna
16,62.0,78.173,5.0,Emilia Romagna
16,63.0,78.597,5.0,Emilia Romagna
11,1.0,90.196,11.0,Emilia Romagna
11,2.0,82.917,11.0,Emilia Romagna
11,3.0,81.803,11.0,Emilia Romagna
11,4.0,81.363,11.0,Emilia Romagna
11,5.0,81.12,11.0,Emilia Romagna
11,6.0,81.082,11.0,Emilia Romagna
11,7.0,81.442,11.0,Emilia Romagna
11,8.0,80.97,11.0,Emilia Romagna
11,9.0,80.651,10.0,Emilia Romagna
11,10.0,80.635,10.0,Emilia Romagna
11,11.0,80.924,10.0,Emilia Romagna
11,12.0,80.708,10.0,Emilia Romagna
11,13.0,81.008,9.0,Emilia Romagna
11,14.0,79.367,7.0,Emilia Romagna
11,15.0,80.109,5.0,Emilia Romagna
11,16.0,79.982,5.0,Emilia Romagna
11,17.0,80.104,4.0,Emilia Romagna
11,18.0,79.773,4.0,Emilia Romagna
11,19.0,79.603,4.0,Emilia Romagna
11,20.0,79.137,4.0,Emilia Romagna
11,21.0,78.903,4.0,Emilia Romagna
11,22.0,78.902,4.0,Emilia Romagna
11,23.0,78.894,4.0,Emilia Romagna
11,24.0,78.816,4.0,Emilia Romagna
11,25.0,78.849,4.0,Emilia Romagna
11,26.0,79.13,4.0,Emilia Romagna
11,27.0,83.796,4.0,Emilia Romagna
11,28.0,101.771,7.0,Emilia Romagna
11,29.0,79.017,7.0,Emilia Romagna
11,30.0,88.212,7.0,Emilia Romagna
11,31.0,78.777,7.0,Emilia Romagna
11,32.0,78.838,7.0,Emilia Romagna
11,33.0,78.692,7.0,Emilia Romagna
11,34.0,78.89,6.0,Emilia Romagna
11,35.0,78.765,6.0,Emilia Romagna
11,36.0,78.524,6.0,Emilia Romagna
11,37.0,78.442,6.0,Emilia Romagna
11,38.0,78.744,6.0,Emilia Romagna
11,39.0,78.744,6.0,Emilia Romagna
11,40.0,78.391,5.0,Emilia Romagna
11,41.0,78.659,5.0,Emilia Romagna
11,42.0,78.666,5.0,Emilia Romagna
11,43.0,79.025,5.0,Emilia Romagna
11,44.0,79.219,5.0,Emilia Romagna
11,45.0,79.04,5.0,Emilia Romagna
11,46.0,79.048,5.0,Emilia Romagna
11,47.0,78.678,5.0,Emilia Romagna
11,48.0,79.134,4.0,Emilia Romagna
