driver,lap_number,lap_time,position,race
27,16.0,111.76,7.0,70th Anniversary
27,17.0,91.99,7.0,70th Anniversary
27,18.0,91.996,7.0,70th Anniversary
27,19.0,92.311,5.0,70th Anniversary
27,20.0,92.024,5.0,70th Anniversary
27,21.0,92.539,5.0,70th Anniversary
27,22.0,92.855,5.0,70th Anniversary
27,23.0,92.33,4.0,70th Anniversary
27,24.0,91.987,4.0,70th Anniversary
27,25.0,92.054,4.0,70th Anniversary
27,26.0,92.178,4.0,70th Anniversary
27,27.0,91.489,4.0,70th Anniversary
27,28.0,91.407,4.0,70th Anniversary
27,29.0,91.088,4.0,70th Anniversary
27,30.0,90.474,4.0,70th Anniversary
27,31.0,110.153,6.0,70th Anniversary
27,32.0,90.834,5.0,70th Anniversary
27,33.0,91.037,5.0,70th Anniversary
27,34.0,91.155,5.0,70th Anniversary
27,35.0,90.788,5.0,70th Anniversary
27,36.0,91.189,5.0,70th Anniversary
27,37.0,91.643,5.0,70th Anniversary
27,38.0,91.492,5.0,70th Anniversary
27,39.0,91.179,5.0,70th Anniversary
27,40.0,90.939,5.0,70th Anniversary
27,41.0,91.485,5.0,70th Anniversary
27,42.0,91.889,5.0,70th Anniversary
27,43.0,91.363,5.0,70th Anniversary
27,44.0,91.426,5.0,70th Anniversary
27,45.0,110.849,7.0,70th Anniversary
27,46.0,90.893,7.0,70th Anniversary
27,47.0,91.083,7.0,70th Anniversary
27,48.0,90.627,7.0,70th Anniversary
27,49.0,90.785,7.0,70th Anniversary
27,50.0,90.547,7.0,70th Anniversary
27,51.0,92.756,7.0,70th Anniversary
27,52.0,90.087,7.0,70th Anniversary
31,1.0,101.495,12.0,70th Anniversary
31,2.0,95.198,12.0,70th Anniversary
31,3.0,94.245,12.0,70th Anniversary
31,4.0,94.268,12.0,70th Anniversary
31,5.0,94.234,12.0,70th Anniversary
31,6.0,94.355,12.0,70th Anniversary
31,7.0,94.129,11.0,70th Anniversary
31,8.0,94.225,10.0,70th Anniversary
31,9.0,94.0,10.0,70th Anniversary
31,10.0,93.892,10.0,70th Anniversary
31,11.0,93.853,10.0,70th Anniversary
31,12.0,93.863,10.0,70th Anniversary
31,13.0,93.297,9.0,70th Anniversary
31,14.0,93.04,9.0,70th Anniversary
31,15.0,93.04,8.0,70th Anniversary
31,16.0,93.086,8.0,70th Anniversary
31,17.0,92.953,8.0,70th Anniversary
31,18.0,92.832,8.0,70th Anniversary
31,19.0,92.621,7.0,70th Anniversary
31,20.0,92.607,7.0,70th Anniversary
31,21.0,92.559,7.0,70th Anniversary
31,22.0,91.772,7.0,70th Anniversary
31,23.0,111.722,11.0,70th Anniversary
31,24.0,92.275,10.0,70th Anniversary
31,25.0,92.154,10.0,70th Anniversary
31,26.0,92.607,10.0,70th Anniversary
31,27.0,91.835,9.0,70th Anniversary
31,28.0,92.702,9.0,70th Anniversary
31,29.0,92.747,9.0,70th Anniversary
31,30.0,93.049,8.0,70th Anniversary
31,31.0,93.957,8.0,70th Anniversary
31,32.0,92.285,8.0,70th Anniversary
31,33.0,92.265,8.0,70th Anniversary
31,34.0,92.313,8.0,70th Anniversary
31,35.0,93.366,9.0,70th Anniversary
31,36.0,93.134,8.0,70th Anniversary
31,37.0,92.582,8.0,70th Anniversary
31,38.0,92.425,8.0,70th Anniversary
31,39.0,92.419,8.0,70th Anniversary
31,40.0,91.76,8.0,70th Anniversary
31,41.0,92.199,8.0,70th Anniversary
31,42.0,91.609,8.0,70th Anniversary
31,43.0,91.118,8.0,70th Anniversary
31,44.0,91.397,8.0,70th Anniversary
31,45.0,91.041,8.0,70th Anniversary
31,46.0,91.29,8.0,70th Anniversary
31,47.0,91.412,8.0,70th Anniversary
31,48.0,91.206,8.0,70th Anniversary
31,49.0,90.877,8.0,70th Anniversary
31,50.0,90.575,8.0,70th Anniversary
31,51.0,90.829,8.0,70th Anniversary
31,52.0,92.052,8.0,70th Anniversary
4,1.0,99.451,8.0,70th Anniversary
4,2.0,93.816,8.0,70th Anniversary
4,3.0,93.862,8.0,70th Anniversary
4,4.0,93.357,8.0,70th Anniversary
4,5.0,93.901,8.0,70th Anniversary
4,6.0,93.435,8.0,70th Anniversary
4,7.0,93.758,8.0,70th Anniversary
4,8.0,93.181,7.0,70th Anniversary
4,9.0,92.752,7.0,70th Anniversary
4,10.0,93.128,7.0,70th Anniversary
4,11.0,92.827,7.0,70th Anniversary
4,12.0,92.315,7.0,70th Anniversary
4,13.0,112.18,13.0,70th Anniversary
4,14.0,92.347,13.0,70th Anniversary
4,15.0,93.051,13.0,70th Anniversary
4,16.0,93.572,13.0,70th Anniversary
4,17.0,93.245,13.0,70th Anniversary
4,18.0,92.43,12.0,70th Anniversary
4,19.0,93.188,11.0,70th Anniversary
4,20.0,93.661,11.0,70th Anniversary
4,21.0,93.209,11.0,70th Anniversary
4,22.0,92.553,11.0,70th Anniversary
4,23.0,92.284,8.0,70th Anniversary
4,24.0,92.27,8.0,70th Anniversary
4,25.0,92.365,8.0,70th Anniversary
4,26.0,92.111,8.0,70th Anniversary
4,27.0,92.327,7.0,70th Anniversary
4,28.0,91.796,7.0,70th Anniversary
4,29.0,92.554,8.0,70th Anniversary
4,30.0,114.466,13.0,70th Anniversary
4,31.0,93.318,13.0,70th Anniversary
