driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,championships,employees,engine_manufacturer,Age,weather
Esteban Ocon,39.0,100.096,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,40.0,99.844,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,41.0,100.079,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,42.0,108.016,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,43.0,103.124,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,44.0,99.455,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,45.0,99.601,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,46.0,99.516,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,47.0,99.412,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,48.0,99.216,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,49.0,99.394,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,50.0,99.907,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,51.0,99.359,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,52.0,99.61,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Esteban Ocon,53.0,100.986,7.0,Russia,0.91,0.86,0.58,1.0,0,0,0,23.0,Sunny
Daniil Kvyat,1.0,142.921,13.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,6.0,103.518,11.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,7.0,103.668,11.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,8.0,102.34,10.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,9.0,102.706,10.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,10.0,102.471,10.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,11.0,102.203,10.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,12.0,101.95,10.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,13.0,102.165,9.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,14.0,101.421,9.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,15.0,101.665,9.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,16.0,101.188,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,17.0,101.154,7.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,18.0,101.062,6.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,19.0,100.876,5.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,20.0,100.866,5.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,21.0,100.898,4.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,22.0,100.786,4.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,23.0,100.349,4.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,24.0,100.716,4.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,25.0,100.61,4.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,26.0,100.695,3.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,27.0,103.037,4.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,28.0,100.978,4.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,29.0,100.404,3.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,30.0,105.558,4.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,31.0,120.322,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,32.0,99.552,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,33.0,100.466,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,34.0,99.602,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,35.0,100.064,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,36.0,100.138,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,37.0,100.115,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,38.0,99.89,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,39.0,99.999,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,40.0,99.555,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,41.0,100.343,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,42.0,110.256,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,43.0,100.588,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,44.0,99.608,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,45.0,99.568,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,46.0,99.533,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,47.0,99.505,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,48.0,99.133,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,49.0,99.41,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,50.0,99.819,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,51.0,99.4,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,52.0,99.594,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Daniil Kvyat,53.0,100.806,8.0,Russia,0.86,0.71,0.66,2.0,0,400,0,26.0,Sunny
Pierre Gasly,1.0,136.746,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,6.0,102.552,7.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,7.0,102.179,7.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,8.0,101.775,7.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,9.0,101.67,7.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,10.0,101.757,7.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,11.0,101.871,7.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,12.0,101.812,7.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,13.0,101.744,7.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,14.0,101.665,7.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,15.0,102.679,6.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,16.0,101.944,6.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,17.0,102.222,5.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,18.0,107.7,7.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,19.0,122.181,13.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,20.0,100.952,12.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,21.0,101.557,12.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,22.0,101.621,12.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,23.0,101.378,12.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,24.0,101.386,12.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,25.0,101.198,12.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,26.0,101.868,12.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,27.0,102.358,11.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,28.0,100.811,11.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,29.0,100.931,11.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,30.0,101.367,10.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,31.0,101.64,10.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,32.0,101.24,10.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,33.0,101.553,10.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,34.0,99.764,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,35.0,99.781,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,36.0,100.054,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,37.0,99.8,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,38.0,99.514,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,39.0,99.607,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,40.0,99.188,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,41.0,99.275,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,42.0,110.146,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,43.0,118.506,11.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,44.0,99.945,11.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,45.0,102.46,10.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,46.0,101.314,10.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,47.0,98.704,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,48.0,98.555,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,49.0,99.373,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,50.0,97.231,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,51.0,99.328,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,52.0,98.886,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Pierre Gasly,53.0,98.941,9.0,Russia,0.86,0.96,0.57,3.0,0,400,0,24.0,Sunny
Alexander Albon,1.0,155.76,19.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,6.0,106.544,18.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,7.0,104.582,18.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,8.0,104.309,18.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,9.0,105.732,18.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,10.0,105.105,18.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,11.0,104.526,17.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,12.0,102.925,16.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,13.0,102.063,16.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,14.0,102.04,16.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,15.0,102.32,16.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,16.0,102.402,15.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,17.0,101.752,14.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,18.0,101.222,13.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,19.0,101.22,12.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,20.0,101.77,11.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,21.0,101.826,11.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,22.0,101.623,11.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,23.0,101.215,11.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,24.0,101.549,11.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,25.0,101.384,11.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,26.0,101.676,11.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,27.0,106.714,13.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,28.0,121.129,16.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,29.0,99.262,16.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,30.0,99.245,16.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,31.0,99.326,15.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,32.0,99.328,15.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,33.0,99.809,15.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,34.0,100.075,15.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,35.0,100.416,15.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,36.0,100.335,14.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,37.0,101.11,13.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,38.0,100.564,13.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,39.0,98.986,12.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,40.0,99.106,12.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,41.0,99.994,12.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,42.0,109.522,11.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,43.0,99.615,10.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,44.0,101.219,10.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,45.0,104.113,11.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,46.0,100.924,11.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,47.0,100.795,10.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,48.0,98.521,10.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,49.0,98.511,10.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,50.0,100.144,10.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,51.0,98.377,10.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,52.0,98.646,10.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Alexander Albon,53.0,98.429,10.0,Russia,0.86,0.66,0.57,6.0,4,1000,1,24.0,Sunny
Antonio Giovinazzi,1.0,144.259,14.0,Russia,0.76,0.68,0.52,2.0,0,300,0,26.0,Sunny
Antonio Giovinazzi,6.0,103.895,12.0,Russia,0.76,0.68,0.52,2.0,0,300,0,26.0,Sunny
Antonio Giovinazzi,7.0,103.798,12.0,Russia,0.76,0.68,0.52,2.0,0,300,0,26.0,Sunny
