driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,weather
Kimi Raikkönen,25.0,82.972,16.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,26.0,82.677,15.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,27.0,82.556,13.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,28.0,82.504,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,29.0,82.466,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,30.0,83.639,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,31.0,82.59,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,32.0,84.116,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,33.0,84.054,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,34.0,82.868,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,35.0,82.601,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,36.0,82.668,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,37.0,82.447,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,38.0,83.699,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,39.0,82.024,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,40.0,82.006,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,41.0,82.42,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,42.0,81.932,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,43.0,81.696,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,44.0,81.814,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,45.0,82.126,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,46.0,81.785,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,47.0,82.076,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,48.0,81.475,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,49.0,82.051,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,50.0,82.321,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,51.0,83.474,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,52.0,81.507,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,53.0,82.103,10.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,54.0,82.666,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,55.0,81.581,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,56.0,81.461,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,57.0,81.729,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,58.0,81.497,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,59.0,81.3,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,60.0,81.058,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,61.0,81.67,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,62.0,81.719,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,63.0,83.379,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,64.0,81.819,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Kimi Raikkönen,65.0,81.325,11.0,Portugal,0.84,0.76,0.99,0.0,Cloudy
Alexander Albon,1.0,100.073,9.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,2.0,91.533,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,3.0,86.173,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,4.0,84.409,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,5.0,83.858,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,6.0,83.331,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,7.0,83.402,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,8.0,83.078,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,9.0,83.587,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,10.0,84.429,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,11.0,84.528,10.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,12.0,84.036,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,13.0,83.596,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,14.0,83.956,10.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,15.0,83.693,10.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,16.0,83.917,10.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,17.0,83.28,10.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,18.0,83.679,8.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,19.0,87.293,9.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,20.0,107.112,18.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,21.0,83.539,18.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,22.0,81.935,18.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,23.0,81.831,18.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,24.0,82.356,18.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,25.0,82.249,17.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,26.0,82.061,16.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,27.0,82.318,15.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,28.0,82.146,14.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,29.0,82.678,13.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,30.0,83.215,13.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,31.0,81.794,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,32.0,82.58,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,33.0,83.672,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,34.0,82.7,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,35.0,82.673,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,36.0,82.664,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,37.0,82.861,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,38.0,83.579,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,39.0,81.977,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,40.0,82.198,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,41.0,82.0,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,42.0,81.813,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,43.0,81.799,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,44.0,81.728,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,45.0,82.357,11.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,46.0,85.697,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,47.0,103.44,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,48.0,81.286,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,49.0,80.997,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,50.0,83.982,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,51.0,80.981,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,52.0,81.356,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,53.0,80.704,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,54.0,80.854,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,55.0,80.603,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,56.0,80.871,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,57.0,80.416,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,58.0,80.579,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,59.0,80.212,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,60.0,80.535,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,61.0,79.89,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,62.0,80.074,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,63.0,80.148,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,64.0,80.69,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Alexander Albon,65.0,80.048,12.0,Portugal,0.86,0.66,0.57,0.0,Cloudy
Lando Norris,1.0,98.586,4.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,2.0,86.656,4.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,3.0,84.028,4.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,4.0,83.867,4.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,5.0,84.859,5.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,6.0,83.963,5.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,7.0,83.894,5.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,8.0,83.783,5.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,9.0,84.987,6.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,10.0,84.013,6.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,11.0,83.7,6.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,12.0,83.431,6.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,13.0,84.848,7.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,14.0,84.056,7.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,15.0,83.665,7.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,16.0,83.693,7.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,17.0,83.45,7.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,18.0,89.148,9.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,19.0,114.715,19.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,20.0,84.002,19.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,21.0,83.664,19.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,22.0,82.844,19.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,23.0,82.513,19.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,24.0,82.668,19.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,25.0,82.645,18.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,26.0,82.952,17.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,27.0,83.192,16.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,28.0,83.536,16.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,29.0,82.468,15.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,30.0,82.402,15.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,31.0,82.426,15.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,32.0,83.682,14.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,33.0,82.229,14.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,34.0,82.676,14.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,35.0,82.448,14.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,36.0,83.131,14.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,37.0,82.475,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,38.0,83.142,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,39.0,82.705,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,40.0,82.305,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,41.0,82.332,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,42.0,82.306,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,43.0,86.691,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,44.0,106.318,17.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,45.0,81.79,17.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,46.0,81.285,17.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,47.0,81.352,17.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,48.0,81.092,17.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,49.0,81.261,17.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,50.0,81.457,17.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,51.0,81.053,17.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,52.0,81.237,17.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,53.0,81.667,16.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,54.0,81.508,15.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,55.0,80.4,14.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,56.0,81.124,14.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,57.0,80.726,14.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,58.0,82.302,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,59.0,80.621,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,60.0,80.595,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,61.0,80.436,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,62.0,80.285,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,63.0,80.343,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,64.0,80.45,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
Lando Norris,65.0,79.36,13.0,Portugal,0.9,0.93,0.57,0.0,Cloudy
George Russell,1.0,101.407,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,2.0,90.752,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,3.0,86.337,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,4.0,85.251,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,5.0,83.914,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,6.0,83.729,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,7.0,83.65,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,8.0,84.076,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,9.0,84.013,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,10.0,84.184,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,11.0,84.198,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,12.0,84.228,12.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,13.0,84.893,12.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,14.0,84.704,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,15.0,83.851,12.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,16.0,83.904,12.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,17.0,83.774,12.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,18.0,84.045,11.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,19.0,82.887,10.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,20.0,83.268,9.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,21.0,83.658,9.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,22.0,83.226,9.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,23.0,83.112,9.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,24.0,83.184,9.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,25.0,83.952,10.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,26.0,83.205,10.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,27.0,83.666,9.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,28.0,82.824,8.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,29.0,82.948,7.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,30.0,82.668,7.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,31.0,82.763,7.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,32.0,82.864,7.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,33.0,82.509,7.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,34.0,83.006,7.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,35.0,83.337,7.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,36.0,87.433,7.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,37.0,113.167,15.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,38.0,82.841,15.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,39.0,82.392,15.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,40.0,81.887,15.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,41.0,83.321,15.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,42.0,82.11,15.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,43.0,83.065,15.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,44.0,83.956,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,45.0,82.303,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,46.0,81.861,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,47.0,82.522,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,48.0,84.205,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,49.0,83.007,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,50.0,82.195,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,51.0,81.469,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,52.0,82.242,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,53.0,81.943,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,54.0,81.662,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,55.0,81.515,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,56.0,81.865,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,57.0,81.563,13.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,58.0,83.867,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,59.0,81.943,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,60.0,81.478,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,61.0,80.884,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,62.0,80.882,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,63.0,81.047,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,64.0,81.019,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
George Russell,65.0,81.41,14.0,Portugal,0.69,0.93,0.57,0.0,Cloudy
Antonio Giovinazzi,1.0,101.422,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,2.0,91.39,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,3.0,86.635,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,4.0,85.466,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,5.0,83.742,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,6.0,83.586,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,7.0,83.366,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,8.0,84.182,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,9.0,83.95,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,10.0,83.963,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,11.0,84.459,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,12.0,85.013,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,13.0,84.469,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,14.0,84.337,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,15.0,84.08,13.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,16.0,83.827,13.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,17.0,83.651,13.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,18.0,84.181,12.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,19.0,83.215,11.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,20.0,83.705,10.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,21.0,83.989,10.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,22.0,83.223,10.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,23.0,84.759,11.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,24.0,83.961,12.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,25.0,83.442,11.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,26.0,83.519,11.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,27.0,83.831,10.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,28.0,87.016,10.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,29.0,107.791,16.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,30.0,83.491,16.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,31.0,82.769,16.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,32.0,82.435,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,33.0,82.321,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,34.0,82.945,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,35.0,82.598,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,36.0,82.886,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,37.0,83.815,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,38.0,82.789,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,39.0,82.42,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,40.0,82.301,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,41.0,82.825,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,42.0,82.702,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,43.0,82.447,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,44.0,84.095,13.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,45.0,82.401,13.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,46.0,81.893,13.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,47.0,82.953,13.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,48.0,84.18,13.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,49.0,82.537,13.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,50.0,82.872,13.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,51.0,83.262,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,52.0,82.375,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,53.0,82.451,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,54.0,82.452,14.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,55.0,83.157,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,56.0,82.475,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,57.0,82.294,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,58.0,82.254,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
